ref_date,year,month,geo,house_index,land_index,land_premium,label
2005-04,2005,4,Nova Scotia,73.2,74.6,1.0191256830601092,Moderate
2005-04,2005,4,Ontario,65.6,83.3,1.2698170731707317,High Speculation
2005-04,2005,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",81.1,89.1,1.0986436498150431,Moderate
2005-04,2005,4,Prairie Region,60.1,50.4,0.8386023294509151,Moderate
2005-04,2005,4,Prince Edward Island,95.9,81.5,0.8498435870698644,Moderate
2005-04,2005,4,Quebec,79.1,70.0,0.8849557522123894,Moderate
2005-04,2005,4,"Québec, Quebec",83.7,54.4,0.6499402628434886,House-Driven
2005-04,2005,4,"Regina, Saskatchewan",49.3,43.2,0.8762677484787019,Moderate
2005-04,2005,4,"Saint John, Fredericton, and Moncton, New Brunswick",88.0,83.4,0.9477272727272728,Moderate
2005-04,2005,4,Saskatchewan,53.5,45.6,0.8523364485981308,Moderate
2005-04,2005,4,"Saskatoon, Saskatchewan",57.8,47.4,0.8200692041522492,Moderate
2005-04,2005,4,"St. Catharines-Niagara, Ontario",71.3,84.8,1.1893408134642356,Moderate
2005-04,2005,4,"St. John's, Newfoundland and Labrador",62.0,55.4,0.8935483870967742,Moderate
2005-04,2005,4,"Toronto, Ontario",60.0,81.6,1.3599999999999999,High Speculation
2005-04,2005,4,"Vancouver, British Columbia",82.2,91.0,1.1070559610705595,Moderate
2005-04,2005,4,"Victoria, British Columbia",132.0,76.0,0.5757575757575758,House-Driven
2005-04,2005,4,"Windsor, Ontario",97.0,93.3,0.9618556701030928,Moderate
2005-04,2005,4,"Winnipeg, Manitoba",61.6,40.7,0.6607142857142857,House-Driven
2005-05,2005,5,Alberta,61.0,51.9,0.8508196721311475,Moderate
2005-05,2005,5,Atlantic Region,74.8,66.9,0.894385026737968,Moderate
2005-05,2005,5,British Columbia,86.5,91.2,1.054335260115607,Moderate
2005-05,2005,5,"Calgary, Alberta",55.5,49.3,0.8882882882882882,Moderate
2005-05,2005,5,Canada,70.3,74.2,1.0554765291607398,Moderate
2005-05,2005,5,"Charlottetown, Prince Edward Island",96.6,82.9,0.8581780538302278,Moderate
2005-05,2005,5,"Edmonton, Alberta",68.4,52.8,0.7719298245614034,House-Driven
2005-05,2005,5,"Greater Sudbury, Ontario",85.4,87.3,1.0222482435597189,Moderate
2005-05,2005,5,"Halifax, Nova Scotia",73.2,74.6,1.0191256830601092,Moderate
2005-05,2005,5,"Hamilton, Ontario",71.9,83.8,1.1655076495132126,Moderate
2005-05,2005,5,"Kitchener-Cambridge-Waterloo, Ontario",75.0,90.6,1.208,High Speculation
2005-05,2005,5,"London, Ontario",73.2,95.7,1.3073770491803278,High Speculation
2005-05,2005,5,Manitoba,61.7,40.7,0.6596434359805511,House-Driven
2005-05,2005,5,"Montréal, Quebec",78.2,74.4,0.9514066496163683,Moderate
2005-05,2005,5,New Brunswick,87.6,83.4,0.9520547945205481,Moderate
2005-05,2005,5,Newfoundland and Labrador,63.0,55.5,0.8809523809523809,Moderate
2005-05,2005,5,Nova Scotia,73.2,74.6,1.0191256830601092,Moderate
2005-05,2005,5,Ontario,66.0,83.3,1.262121212121212,High Speculation
2005-05,2005,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",81.5,89.1,1.0932515337423312,Moderate
2005-05,2005,5,Prairie Region,60.3,50.6,0.8391376451077944,Moderate
2005-05,2005,5,Prince Edward Island,96.6,82.9,0.8581780538302278,Moderate
2005-05,2005,5,Quebec,79.2,70.2,0.8863636363636364,Moderate
2005-05,2005,5,"Québec, Quebec",84.0,54.9,0.6535714285714286,House-Driven
2005-05,2005,5,"Regina, Saskatchewan",49.9,43.8,0.8777555110220441,Moderate
2005-05,2005,5,"Saint John, Fredericton, and Moncton, New Brunswick",87.6,83.4,0.9520547945205481,Moderate
2005-05,2005,5,Saskatchewan,53.8,45.9,0.8531598513011153,Moderate
2005-05,2005,5,"Saskatoon, Saskatchewan",57.9,47.4,0.8186528497409327,Moderate
2005-05,2005,5,"St. Catharines-Niagara, Ontario",71.7,86.4,1.205020920502092,High Speculation
2005-05,2005,5,"St. John's, Newfoundland and Labrador",63.0,55.5,0.8809523809523809,Moderate
2005-05,2005,5,"Toronto, Ontario",60.3,81.6,1.3532338308457712,High Speculation
2005-05,2005,5,"Vancouver, British Columbia",82.9,93.1,1.123039806996381,Moderate
2005-05,2005,5,"Victoria, British Columbia",131.5,79.5,0.6045627376425855,House-Driven
2005-05,2005,5,"Windsor, Ontario",97.8,93.3,0.9539877300613497,Moderate
2005-05,2005,5,"Winnipeg, Manitoba",61.7,40.7,0.6596434359805511,House-Driven
2005-06,2005,6,Alberta,61.7,52.8,0.8557536466774716,Moderate
2005-06,2005,6,Atlantic Region,75.0,66.9,0.8920000000000001,Moderate
2005-06,2005,6,British Columbia,86.6,91.3,1.0542725173210161,Moderate
2005-06,2005,6,"Calgary, Alberta",56.2,49.9,0.8879003558718861,Moderate
2005-06,2005,6,Canada,70.4,75.5,1.0724431818181817,Moderate
2005-06,2005,6,"Charlottetown, Prince Edward Island",97.1,82.9,0.8537590113285274,Moderate
2005-06,2005,6,"Edmonton, Alberta",69.3,54.3,0.7835497835497836,House-Driven
2005-06,2005,6,"Greater Sudbury, Ontario",85.2,87.3,1.0246478873239435,Moderate
2005-06,2005,6,"Halifax, Nova Scotia",73.2,74.6,1.0191256830601092,Moderate
2005-06,2005,6,"Hamilton, Ontario",71.8,83.8,1.1671309192200556,Moderate
2005-06,2005,6,"Kitchener-Cambridge-Waterloo, Ontario",75.1,92.9,1.2370173102529962,High Speculation
2005-06,2005,6,"London, Ontario",73.2,95.7,1.3073770491803278,High Speculation
2005-06,2005,6,Manitoba,63.2,42.6,0.6740506329113924,House-Driven
2005-06,2005,6,"Montréal, Quebec",78.4,74.8,0.9540816326530611,Moderate
2005-06,2005,6,New Brunswick,88.0,83.4,0.9477272727272728,Moderate
2005-06,2005,6,Newfoundland and Labrador,63.0,55.5,0.8809523809523809,Moderate
2005-06,2005,6,Nova Scotia,73.2,74.6,1.0191256830601092,Moderate
2005-06,2005,6,Ontario,66.0,85.4,1.293939393939394,High Speculation
2005-06,2005,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",81.8,89.1,1.089242053789731,Moderate
2005-06,2005,6,Prairie Region,61.1,51.5,0.8428805237315875,Moderate
2005-06,2005,6,Prince Edward Island,97.1,82.9,0.8537590113285274,Moderate
2005-06,2005,6,Quebec,79.3,70.5,0.8890290037831021,Moderate
2005-06,2005,6,"Québec, Quebec",84.0,54.9,0.6535714285714286,House-Driven
2005-06,2005,6,"Regina, Saskatchewan",49.9,43.8,0.8777555110220441,Moderate
2005-06,2005,6,"Saint John, Fredericton, and Moncton, New Brunswick",88.0,83.4,0.9477272727272728,Moderate
2005-06,2005,6,Saskatchewan,53.7,46.0,0.8566108007448789,Moderate
2005-06,2005,6,"Saskatoon, Saskatchewan",57.7,47.6,0.8249566724436742,Moderate
2005-06,2005,6,"St. Catharines-Niagara, Ontario",72.0,86.4,1.2000000000000002,High Speculation
2005-06,2005,6,"St. John's, Newfoundland and Labrador",63.0,55.5,0.8809523809523809,Moderate
2005-06,2005,6,"Toronto, Ontario",60.2,84.4,1.4019933554817277,High Speculation
2005-06,2005,6,"Vancouver, British Columbia",82.9,93.1,1.123039806996381,Moderate
2005-06,2005,6,"Victoria, British Columbia",132.3,80.6,0.6092214663643234,House-Driven
2005-06,2005,6,"Windsor, Ontario",98.0,93.3,0.9520408163265306,Moderate
2005-06,2005,6,"Winnipeg, Manitoba",63.2,42.6,0.6740506329113924,House-Driven
2005-07,2005,7,Alberta,61.9,52.9,0.8546042003231018,Moderate
2005-07,2005,7,Atlantic Region,75.1,67.3,0.8961384820239681,Moderate
2005-07,2005,7,British Columbia,86.9,91.5,1.052934407364787,Moderate
2005-07,2005,7,"Calgary, Alberta",56.2,49.9,0.8879003558718861,Moderate
2005-07,2005,7,Canada,70.6,75.6,1.0708215297450425,Moderate
2005-07,2005,7,"Charlottetown, Prince Edward Island",97.1,82.9,0.8537590113285274,Moderate
2005-07,2005,7,"Edmonton, Alberta",69.7,54.8,0.7862266857962696,House-Driven
2005-07,2005,7,"Greater Sudbury, Ontario",85.8,87.3,1.0174825174825175,Moderate
2005-07,2005,7,"Halifax, Nova Scotia",73.3,75.7,1.0327421555252387,Moderate
2005-07,2005,7,"Hamilton, Ontario",72.3,83.8,1.1590594744121716,Moderate
2005-07,2005,7,"Kitchener-Cambridge-Waterloo, Ontario",75.1,92.9,1.2370173102529962,High Speculation
2005-07,2005,7,"London, Ontario",73.1,95.7,1.3091655266757867,High Speculation
2005-07,2005,7,Manitoba,63.2,42.6,0.6740506329113924,House-Driven
2005-07,2005,7,"Montréal, Quebec",78.4,74.8,0.9540816326530611,Moderate
2005-07,2005,7,New Brunswick,88.2,83.4,0.9455782312925171,Moderate
2005-07,2005,7,Newfoundland and Labrador,63.0,55.5,0.8809523809523809,Moderate
2005-07,2005,7,Nova Scotia,73.3,75.7,1.0327421555252387,Moderate
2005-07,2005,7,Ontario,66.2,85.4,1.2900302114803626,High Speculation
2005-07,2005,7,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",82.9,89.1,1.074788902291918,Moderate
2005-07,2005,7,Prairie Region,61.2,51.7,0.8447712418300654,Moderate
2005-07,2005,7,Prince Edward Island,97.1,82.9,0.8537590113285274,Moderate
2005-07,2005,7,Quebec,79.3,70.5,0.8890290037831021,Moderate
2005-07,2005,7,"Québec, Quebec",84.0,54.9,0.6535714285714286,House-Driven
2005-07,2005,7,"Regina, Saskatchewan",49.9,43.8,0.8777555110220441,Moderate
2005-07,2005,7,"Saint John, Fredericton, and Moncton, New Brunswick",88.2,83.4,0.9455782312925171,Moderate
2005-07,2005,7,Saskatchewan,53.7,46.0,0.8566108007448789,Moderate
2005-07,2005,7,"Saskatoon, Saskatchewan",57.7,47.6,0.8249566724436742,Moderate
2005-07,2005,7,"St. Catharines-Niagara, Ontario",71.8,86.4,1.2033426183844012,High Speculation
2005-07,2005,7,"St. John's, Newfoundland and Labrador",63.0,55.5,0.8809523809523809,Moderate
2005-07,2005,7,"Toronto, Ontario",60.2,84.4,1.4019933554817277,High Speculation
2005-07,2005,7,"Vancouver, British Columbia",83.2,93.1,1.1189903846153846,Moderate
2005-07,2005,7,"Victoria, British Columbia",132.5,82.0,0.6188679245283019,House-Driven
2005-07,2005,7,"Windsor, Ontario",98.0,93.3,0.9520408163265306,Moderate
2005-07,2005,7,"Winnipeg, Manitoba",63.2,42.6,0.6740506329113924,House-Driven
2005-08,2005,8,Alberta,62.2,53.2,0.8553054662379421,Moderate
2005-08,2005,8,Atlantic Region,76.5,68.1,0.8901960784313725,Moderate
2005-08,2005,8,British Columbia,87.1,91.8,1.0539609644087256,Moderate
2005-08,2005,8,"Calgary, Alberta",56.5,50.1,0.8867256637168142,Moderate
2005-08,2005,8,Canada,70.9,75.9,1.0705218617771508,Moderate
2005-08,2005,8,"Charlottetown, Prince Edward Island",97.9,83.4,0.8518896833503575,Moderate
2005-08,2005,8,"Edmonton, Alberta",70.0,55.2,0.7885714285714286,House-Driven
2005-08,2005,8,"Greater Sudbury, Ontario",85.7,87.3,1.0186697782963827,Moderate
2005-08,2005,8,"Halifax, Nova Scotia",76.7,78.1,1.0182529335071706,Moderate
2005-08,2005,8,"Hamilton, Ontario",71.8,85.4,1.1894150417827298,Moderate
2005-08,2005,8,"Kitchener-Cambridge-Waterloo, Ontario",75.8,92.9,1.2255936675461743,High Speculation
2005-08,2005,8,"London, Ontario",73.1,95.7,1.3091655266757867,High Speculation
2005-08,2005,8,Manitoba,63.5,43.0,0.6771653543307087,House-Driven
2005-08,2005,8,"Montréal, Quebec",78.6,74.8,0.9516539440203563,Moderate
2005-08,2005,8,New Brunswick,88.4,83.4,0.9434389140271493,Moderate
2005-08,2005,8,Newfoundland and Labrador,63.1,55.5,0.8795562599049128,Moderate
2005-08,2005,8,Nova Scotia,76.7,78.1,1.0182529335071706,Moderate
2005-08,2005,8,Ontario,66.3,85.5,1.2895927601809956,High Speculation
2005-08,2005,8,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",82.9,89.1,1.074788902291918,Moderate
2005-08,2005,8,Prairie Region,61.5,51.9,0.8439024390243902,Moderate
2005-08,2005,8,Prince Edward Island,97.9,83.4,0.8518896833503575,Moderate
2005-08,2005,8,Quebec,79.6,71.2,0.8944723618090453,Moderate
2005-08,2005,8,"Québec, Quebec",84.6,58.2,0.6879432624113476,House-Driven
2005-08,2005,8,"Regina, Saskatchewan",49.9,43.8,0.8777555110220441,Moderate
2005-08,2005,8,"Saint John, Fredericton, and Moncton, New Brunswick",88.4,83.4,0.9434389140271493,Moderate
2005-08,2005,8,Saskatchewan,53.7,46.0,0.8566108007448789,Moderate
2005-08,2005,8,"Saskatoon, Saskatchewan",57.7,47.6,0.8249566724436742,Moderate
2005-08,2005,8,"St. Catharines-Niagara, Ontario",71.9,86.6,1.2044506258692627,High Speculation
2005-08,2005,8,"St. John's, Newfoundland and Labrador",63.1,55.5,0.8795562599049128,Moderate
2005-08,2005,8,"Toronto, Ontario",60.4,84.4,1.3973509933774835,High Speculation
2005-08,2005,8,"Vancouver, British Columbia",83.1,93.1,1.1203369434416366,Moderate
2005-08,2005,8,"Victoria, British Columbia",136.8,84.1,0.614766081871345,House-Driven
2005-08,2005,8,"Windsor, Ontario",98.0,93.3,0.9520408163265306,Moderate
2005-08,2005,8,"Winnipeg, Manitoba",63.5,43.0,0.6771653543307087,House-Driven
2005-09,2005,9,Alberta,63.4,53.6,0.8454258675078865,Moderate
2005-09,2005,9,Atlantic Region,77.3,68.5,0.8861578266494179,Moderate
2005-09,2005,9,British Columbia,87.5,92.1,1.0525714285714285,Moderate
2005-09,2005,9,"Calgary, Alberta",57.9,50.1,0.8652849740932643,Moderate
2005-09,2005,9,Canada,71.3,76.2,1.0687237026647967,Moderate
2005-09,2005,9,"Charlottetown, Prince Edward Island",98.6,83.4,0.8458417849898581,Moderate
2005-09,2005,9,"Edmonton, Alberta",70.7,56.6,0.8005657708628006,Moderate
2005-09,2005,9,"Greater Sudbury, Ontario",86.1,87.3,1.0139372822299653,Moderate
2005-09,2005,9,"Halifax, Nova Scotia",77.9,79.3,1.017971758664955,Moderate
2005-09,2005,9,"Hamilton, Ontario",72.0,85.4,1.1861111111111111,Moderate
2005-09,2005,9,"Kitchener-Cambridge-Waterloo, Ontario",75.7,92.9,1.2272126816380449,High Speculation
2005-09,2005,9,"London, Ontario",73.3,95.7,1.305593451568895,High Speculation
2005-09,2005,9,Manitoba,63.7,45.1,0.7080062794348508,House-Driven
2005-09,2005,9,"Montréal, Quebec",79.1,75.3,0.9519595448798989,Moderate
2005-09,2005,9,New Brunswick,89.0,83.4,0.9370786516853933,Moderate
2005-09,2005,9,Newfoundland and Labrador,63.6,55.5,0.8726415094339622,Moderate
2005-09,2005,9,Nova Scotia,77.9,79.3,1.017971758664955,Moderate
2005-09,2005,9,Ontario,66.5,85.8,1.2902255639097744,High Speculation
2005-09,2005,9,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",83.2,89.1,1.0709134615384615,Moderate
2005-09,2005,9,Prairie Region,62.6,52.5,0.8386581469648562,Moderate
2005-09,2005,9,Prince Edward Island,98.6,83.4,0.8458417849898581,Moderate
2005-09,2005,9,Quebec,80.0,71.6,0.8949999999999999,Moderate
2005-09,2005,9,"Québec, Quebec",84.6,58.2,0.6879432624113476,House-Driven
2005-09,2005,9,"Regina, Saskatchewan",49.9,45.2,0.9058116232464931,Moderate
2005-09,2005,9,"Saint John, Fredericton, and Moncton, New Brunswick",89.0,83.4,0.9370786516853933,Moderate
2005-09,2005,9,Saskatchewan,54.3,47.0,0.8655616942909761,Moderate
2005-09,2005,9,"Saskatoon, Saskatchewan",58.8,48.3,0.8214285714285714,Moderate
2005-09,2005,9,"St. Catharines-Niagara, Ontario",72.3,86.9,1.2019363762102353,High Speculation
2005-09,2005,9,"St. John's, Newfoundland and Labrador",63.6,55.5,0.8726415094339622,Moderate
2005-09,2005,9,"Toronto, Ontario",60.6,84.7,1.3976897689768977,High Speculation
2005-09,2005,9,"Vancouver, British Columbia",83.5,93.1,1.1149700598802395,Moderate
2005-09,2005,9,"Victoria, British Columbia",137.6,86.1,0.6257267441860465,House-Driven
2005-09,2005,9,"Windsor, Ontario",98.0,93.3,0.9520408163265306,Moderate
2005-09,2005,9,"Winnipeg, Manitoba",63.7,45.1,0.7080062794348508,House-Driven
2005-10,2005,10,Alberta,65.4,54.2,0.8287461773700305,Moderate
2005-10,2005,10,Atlantic Region,77.4,68.5,0.8850129198966408,Moderate
2005-10,2005,10,British Columbia,87.5,92.2,1.0537142857142858,Moderate
2005-10,2005,10,"Calgary, Alberta",60.6,50.3,0.8300330033003299,Moderate
2005-10,2005,10,Canada,71.9,76.4,1.062586926286509,Moderate
2005-10,2005,10,"Charlottetown, Prince Edward Island",98.4,83.4,0.8475609756097561,Moderate
2005-10,2005,10,"Edmonton, Alberta",71.2,57.9,0.8132022471910112,Moderate
2005-10,2005,10,"Greater Sudbury, Ontario",86.2,87.3,1.0127610208816704,Moderate
2005-10,2005,10,"Halifax, Nova Scotia",77.9,79.3,1.017971758664955,Moderate
2005-10,2005,10,"Hamilton, Ontario",72.5,85.7,1.1820689655172414,Moderate
2005-10,2005,10,"Kitchener-Cambridge-Waterloo, Ontario",76.0,92.9,1.2223684210526315,High Speculation
2005-10,2005,10,"London, Ontario",73.3,95.7,1.305593451568895,High Speculation
2005-10,2005,10,Manitoba,63.8,45.5,0.713166144200627,House-Driven
2005-10,2005,10,"Montréal, Quebec",79.3,75.9,0.9571248423707441,Moderate
2005-10,2005,10,New Brunswick,89.0,83.7,0.9404494382022472,Moderate
2005-10,2005,10,Newfoundland and Labrador,64.0,55.5,0.8671875,Moderate
2005-10,2005,10,Nova Scotia,77.9,79.3,1.017971758664955,Moderate
2005-10,2005,10,Ontario,66.9,85.8,1.2825112107623318,High Speculation
2005-10,2005,10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",84.0,89.1,1.0607142857142857,Moderate
2005-10,2005,10,Prairie Region,64.3,53.0,0.8242612752721618,Moderate
2005-10,2005,10,Prince Edward Island,98.4,83.4,0.8475609756097561,Moderate
2005-10,2005,10,Quebec,80.3,72.1,0.8978829389788293,Moderate
2005-10,2005,10,"Québec, Quebec",85.3,58.2,0.6822977725674092,House-Driven
2005-10,2005,10,"Regina, Saskatchewan",50.3,45.2,0.8986083499005966,Moderate
2005-10,2005,10,"Saint John, Fredericton, and Moncton, New Brunswick",89.0,83.7,0.9404494382022472,Moderate
2005-10,2005,10,Saskatchewan,54.4,47.0,0.8639705882352942,Moderate
2005-10,2005,10,"Saskatoon, Saskatchewan",58.8,48.3,0.8214285714285714,Moderate
2005-10,2005,10,"St. Catharines-Niagara, Ontario",73.0,86.9,1.1904109589041096,Moderate
2005-10,2005,10,"St. John's, Newfoundland and Labrador",64.0,55.5,0.8671875,Moderate
2005-10,2005,10,"Toronto, Ontario",61.0,84.7,1.3885245901639345,High Speculation
2005-10,2005,10,"Vancouver, British Columbia",83.5,93.1,1.1149700598802395,Moderate
2005-10,2005,10,"Victoria, British Columbia",137.6,86.3,0.6271802325581396,House-Driven
2005-10,2005,10,"Windsor, Ontario",97.9,93.3,0.9530132788559754,Moderate
2005-10,2005,10,"Winnipeg, Manitoba",63.8,45.5,0.713166144200627,House-Driven
2005-11,2005,11,Alberta,67.2,55.4,0.8244047619047619,Moderate
2005-11,2005,11,Atlantic Region,77.4,68.5,0.8850129198966408,Moderate
2005-11,2005,11,British Columbia,87.7,92.2,1.0513112884834663,Moderate
2005-11,2005,11,"Calgary, Alberta",62.9,51.6,0.8203497615262322,Moderate
2005-11,2005,11,Canada,72.3,76.8,1.062240663900415,Moderate
2005-11,2005,11,"Charlottetown, Prince Edward Island",98.4,83.4,0.8475609756097561,Moderate
2005-11,2005,11,"Edmonton, Alberta",71.7,58.6,0.8172942817294282,Moderate
2005-11,2005,11,"Greater Sudbury, Ontario",86.4,88.0,1.0185185185185184,Moderate
2005-11,2005,11,"Halifax, Nova Scotia",77.9,79.3,1.017971758664955,Moderate
2005-11,2005,11,"Hamilton, Ontario",72.2,85.9,1.1897506925207757,Moderate
2005-11,2005,11,"Kitchener-Cambridge-Waterloo, Ontario",76.9,92.9,1.2080624187256177,High Speculation
2005-11,2005,11,"London, Ontario",73.7,95.7,1.2985074626865671,High Speculation
2005-11,2005,11,Manitoba,63.9,45.5,0.7120500782472614,House-Driven
2005-11,2005,11,"Montréal, Quebec",79.5,76.3,0.959748427672956,Moderate
2005-11,2005,11,New Brunswick,89.2,83.7,0.9383408071748879,Moderate
2005-11,2005,11,Newfoundland and Labrador,64.0,55.5,0.8671875,Moderate
2005-11,2005,11,Nova Scotia,77.9,79.3,1.017971758664955,Moderate
2005-11,2005,11,Ontario,67.0,85.8,1.2805970149253731,High Speculation
2005-11,2005,11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",83.6,89.1,1.0657894736842106,Moderate
2005-11,2005,11,Prairie Region,65.9,54.1,0.8209408194233687,Moderate
2005-11,2005,11,Prince Edward Island,98.4,83.4,0.8475609756097561,Moderate
2005-11,2005,11,Quebec,80.6,72.6,0.9007444168734491,Moderate
2005-11,2005,11,"Québec, Quebec",85.9,58.8,0.6845168800931315,House-Driven
2005-11,2005,11,"Regina, Saskatchewan",50.3,45.2,0.8986083499005966,Moderate
2005-11,2005,11,"Saint John, Fredericton, and Moncton, New Brunswick",89.2,83.7,0.9383408071748879,Moderate
2005-11,2005,11,Saskatchewan,54.4,47.0,0.8639705882352942,Moderate
2005-11,2005,11,"Saskatoon, Saskatchewan",58.8,48.3,0.8214285714285714,Moderate
2005-11,2005,11,"St. Catharines-Niagara, Ontario",73.9,87.1,1.1786197564276046,Moderate
2005-11,2005,11,"St. John's, Newfoundland and Labrador",64.0,55.5,0.8671875,Moderate
2005-11,2005,11,"Toronto, Ontario",61.0,84.7,1.3885245901639345,High Speculation
2005-11,2005,11,"Vancouver, British Columbia",83.6,93.1,1.1136363636363635,Moderate
2005-11,2005,11,"Victoria, British Columbia",138.1,86.3,0.6249094858797972,House-Driven
2005-11,2005,11,"Windsor, Ontario",97.9,93.3,0.9530132788559754,Moderate
2005-11,2005,11,"Winnipeg, Manitoba",63.9,45.5,0.7120500782472614,House-Driven
2005-12,2005,12,Alberta,70.0,56.4,0.8057142857142857,Moderate
2005-12,2005,12,Atlantic Region,77.4,68.7,0.8875968992248062,Moderate
2005-12,2005,12,British Columbia,87.9,92.3,1.0500568828213879,Moderate
2005-12,2005,12,"Calgary, Alberta",66.4,52.9,0.7966867469879517,House-Driven
2005-12,2005,12,Canada,72.8,77.1,1.059065934065934,Moderate
2005-12,2005,12,"Charlottetown, Prince Edward Island",97.9,83.4,0.8518896833503575,Moderate
2005-12,2005,12,"Edmonton, Alberta",72.8,58.9,0.8090659340659341,Moderate
2005-12,2005,12,"Greater Sudbury, Ontario",85.9,88.0,1.0244470314318974,Moderate
2005-12,2005,12,"Halifax, Nova Scotia",77.9,79.3,1.017971758664955,Moderate
2005-12,2005,12,"Hamilton, Ontario",73.0,86.2,1.1808219178082193,Moderate
2005-12,2005,12,"Kitchener-Cambridge-Waterloo, Ontario",76.7,92.9,1.211212516297262,High Speculation
2005-12,2005,12,"London, Ontario",74.3,95.7,1.2880215343203232,High Speculation
2005-12,2005,12,Manitoba,64.5,47.6,0.737984496124031,House-Driven
2005-12,2005,12,"Montréal, Quebec",79.4,76.4,0.9622166246851386,Moderate
2005-12,2005,12,New Brunswick,89.2,84.7,0.9495515695067265,Moderate
2005-12,2005,12,Newfoundland and Labrador,64.1,55.5,0.8658346333853355,Moderate
2005-12,2005,12,Nova Scotia,77.9,79.3,1.017971758664955,Moderate
2005-12,2005,12,Ontario,67.0,85.8,1.2805970149253731,High Speculation
2005-12,2005,12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",83.6,89.1,1.0657894736842106,Moderate
2005-12,2005,12,Prairie Region,68.3,55.0,0.8052708638360176,Moderate
2005-12,2005,12,Prince Edward Island,97.9,83.4,0.8518896833503575,Moderate
2005-12,2005,12,Quebec,80.5,72.6,0.901863354037267,Moderate
2005-12,2005,12,"Québec, Quebec",85.9,58.8,0.6845168800931315,House-Driven
2005-12,2005,12,"Regina, Saskatchewan",50.3,45.2,0.8986083499005966,Moderate
2005-12,2005,12,"Saint John, Fredericton, and Moncton, New Brunswick",89.2,84.7,0.9495515695067265,Moderate
2005-12,2005,12,Saskatchewan,54.4,47.0,0.8639705882352942,Moderate
2005-12,2005,12,"Saskatoon, Saskatchewan",58.8,48.3,0.8214285714285714,Moderate
2005-12,2005,12,"St. Catharines-Niagara, Ontario",74.0,87.1,1.1770270270270269,Moderate
2005-12,2005,12,"St. John's, Newfoundland and Labrador",64.1,55.5,0.8658346333853355,Moderate
2005-12,2005,12,"Toronto, Ontario",61.0,84.7,1.3885245901639345,High Speculation
2005-12,2005,12,"Vancouver, British Columbia",84.0,93.2,1.1095238095238096,Moderate
2005-12,2005,12,"Victoria, British Columbia",136.0,86.9,0.6389705882352942,House-Driven
2005-12,2005,12,"Windsor, Ontario",97.6,93.3,0.9559426229508197,Moderate
2005-12,2005,12,"Winnipeg, Manitoba",64.5,47.6,0.737984496124031,House-Driven
2006-01,2006,1,Alberta,71.9,56.8,0.7899860917941585,House-Driven
2006-01,2006,1,Atlantic Region,77.6,68.8,0.88659793814433,Moderate
2006-01,2006,1,British Columbia,89.3,92.6,1.0369540873460246,Moderate
2006-01,2006,1,"Calgary, Alberta",68.0,53.2,0.7823529411764706,House-Driven
2006-01,2006,1,Canada,73.6,77.4,1.0516304347826089,Moderate
2006-01,2006,1,"Charlottetown, Prince Edward Island",96.3,84.5,0.877466251298027,Moderate
2006-01,2006,1,"Edmonton, Alberta",75.0,59.5,0.7933333333333333,House-Driven
2006-01,2006,1,"Greater Sudbury, Ontario",85.9,88.0,1.0244470314318974,Moderate
2006-01,2006,1,"Halifax, Nova Scotia",77.9,79.3,1.017971758664955,Moderate
2006-01,2006,1,"Hamilton, Ontario",73.8,86.5,1.1720867208672088,Moderate
2006-01,2006,1,"Kitchener-Cambridge-Waterloo, Ontario",77.4,92.9,1.2002583979328165,High Speculation
2006-01,2006,1,"London, Ontario",75.6,95.7,1.265873015873016,High Speculation
2006-01,2006,1,Manitoba,64.6,48.3,0.7476780185758514,House-Driven
2006-01,2006,1,"Montréal, Quebec",79.7,77.1,0.9673776662484315,Moderate
2006-01,2006,1,New Brunswick,90.2,84.7,0.9390243902439025,Moderate
2006-01,2006,1,Newfoundland and Labrador,64.1,55.5,0.8658346333853355,Moderate
2006-01,2006,1,Nova Scotia,77.9,79.3,1.017971758664955,Moderate
2006-01,2006,1,Ontario,67.5,86.0,1.2740740740740741,High Speculation
2006-01,2006,1,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",83.8,89.1,1.0632458233890214,Moderate
2006-01,2006,1,Prairie Region,69.9,55.5,0.7939914163090128,House-Driven
2006-01,2006,1,Prince Edward Island,96.3,84.5,0.877466251298027,Moderate
2006-01,2006,1,Quebec,80.8,73.4,0.9084158415841586,Moderate
2006-01,2006,1,"Québec, Quebec",86.2,59.5,0.6902552204176334,House-Driven
2006-01,2006,1,"Regina, Saskatchewan",52.4,46.1,0.8797709923664123,Moderate
2006-01,2006,1,"Saint John, Fredericton, and Moncton, New Brunswick",90.2,84.7,0.9390243902439025,Moderate
2006-01,2006,1,Saskatchewan,55.4,47.4,0.855595667870036,Moderate
2006-01,2006,1,"Saskatoon, Saskatchewan",58.8,48.3,0.8214285714285714,Moderate
